site+ADs-core+ADs-depth+ADs-cn+ADs-d13C+ADs-d15N
Sdho+ADs-2+ADs-18+ADs-72,61+ADs-26,51+ADs-
Sdho+ADs-2+ADs-22+ADs-49,07+ADs-27,33+ADs-
Sdho+ADs-2+ADs-34+ADs-35,13+ADs-26,51+ADs-
Sdho+ADs-2+ADs-38+ADs-28,08+ADs-26,22+ADs-
Sdho+ADs-3+ADs-2+ADs-57,13+ADs-26,83+ADs-
Sdho+ADs-3+ADs-6+ADs-62,64+ADs-27,2+ADs-
Sdho+ADs-3+ADs-10+ADs-58,2+ADs-26,98+ADs-
Sdho+ADs-3+ADs-14+ADs-56,23+ADs-27,42+ADs-
Sdho+ADs-3+ADs-18+ADs-46,01+ADs-27,27+ADs-
Sdho+ADs-3+ADs-22+ADs-51,02+ADs-26,69+ADs-
Sdho+ADs-3+ADs-26+ADs-62,21+ADs-26,07+ADs-
Sdho+ADs-3+ADs-34+ADs-94,37+ADs-23,74+ADs-
Sdho+ADs-3+ADs-38+ADs-81,8+ADs-23,55+ADs-
Sfho+ADs-1+ADs-1+ADs-19,2+ADs-24,06+ADs-
Sfho+ADs-1+ADs-3+ADs-19,13+ADs-24,64+ADs-
Sfho+ADs-1+ADs-5+ADs-18,36+ADs-24,91+ADs-
Sfho+ADs-1+ADs-7+ADs-17,36+ADs-24,91+ADs-
Sfho+ADs-1+ADs-9+ADs-20,84+ADs-25,29+ADs-
Sfho+ADs-1+ADs-11+ADs-19,03+ADs-24,49+ADs-
Sfho+ADs-1+ADs-15+ADs-29,59+ADs-23,82+ADs-
Sfho+ADs-1+ADs-19+ADs-25,55+ADs-25,76+ADs-
Sfho+ADs-1+ADs-23+ADs-24,33+ADs-25,08+ADs-
Sfho+ADs-1+ADs-25+ADs-17,25+ADs-25,49+ADs-
Sfho+ADs-1+ADs-27+ADs-25,04+ADs-24,95+ADs-
Sfho+ADs-1+ADs-29+ADs-24,93+ADs-24,93+ADs-
Sfho+ADs-1+ADs-31+ADs-26,1+ADs-24,68+ADs-
Sfho+ADs-1+ADs-33+ADs-32,99+ADs-23,97+ADs-
Sfho+ADs-2+ADs-1+ADs-35,68+ADs-23,22+ADs-
Sfho+ADs-2+ADs-5+ADs-32,38+ADs-26,75+ADs-
Sfho+ADs-2+ADs-9+ADs-21,57+ADs-28,43+ADs-
Sfho+ADs-2+ADs-13+ADs-23,11+ADs-27,76+ADs-
Sfho+ADs-2+ADs-17+ADs-21,33+ADs-27,88+ADs-
Sfho+ADs-2+ADs-21+ADs-17,53+ADs-27,53+ADs-
Sfho+ADs-2+ADs-25+ADs-16,39+ADs-28,12+ADs-
Sfho+ADs-2+ADs-29+ADs-16,15+ADs-27,45+ADs-
Sfho+ADs-2+ADs-33+ADs-17,22+ADs-27,53+ADs-
Sfho+ADs-3+ADs-1+ADs-34,27+ADs-27,36+ADs-
Sfho+ADs-3+ADs-3+ADs-28,71+ADs-27,79+ADs-
Sfho+ADs-3+ADs-5+ADs-30,25+ADs-28,07+ADs-
Sfho+ADs-3+ADs-7+ADs-29,8+ADs-28,29+ADs-
Sfho+ADs-3+ADs-9+ADs-28,99+ADs-28,37+ADs-
Sfho+ADs-3+ADs-11+ADs-30,81+ADs-28,42+ADs-
Sfho+ADs-3+ADs-13+ADs-28,04+ADs-28,31+ADs-
Sfho+ADs-3+ADs-15+ADs-26,79+ADs-28,2+ADs-
Sfho+ADs-3+ADs-17+ADs-24,83+ADs-28,11+ADs-
Sfho+ADs-3+ADs-19+ADs-27,21+ADs-27,84+ADs-
Sfho+ADs-3+ADs-23+ADs-35,33+ADs-27,17+ADs-
Sfho+ADs-3+ADs-25+ADs-36,76+ADs-27,29+ADs-
Sfho+ADs-3+ADs-27+ADs-34,61+ADs-26,15+ADs-
Sfho+ADs-3+ADs-29+ADs-31,79+ADs-26,24+ADs-
Sfho+ADs-3+ADs-31+ADs-24,37+ADs-27,4+ADs-
Sfho+ADs-3+ADs-35+ADs-19,63+ADs-26,76+ADs-
Sfho+ADs-3+ADs-37+ADs-18,43+ADs-26,01+ADs-
Sfho+ADs-3+ADs-39+ADs-17,46+ADs-25,26+ADs-
Sfho+ADs-3+ADs-41+ADs-16,37+ADs-25,53+ADs-
Sfho+ADs-3+ADs-43+ADs-19,15+ADs-25,94+ADs-
Sfho+ADs-3+ADs-45+ADs-20,61+ADs-26,06+ADs-
Ttho+ADs-1+ADs-2+ADs-65+ADs-25,62+ADs-
Ttho+ADs-1+ADs-6+ADs-93,86+ADs-26,33+ADs-
Ttho+ADs-1+ADs-10+ADs-62,37+ADs-26,72+ADs-
Ttho+ADs-1+ADs-14+ADs-66,27+ADs-26,72+ADs-
Ttho+ADs-1+ADs-18+ADs-69,65+ADs-27,2+ADs-
Ttho+ADs-1+ADs-22+ADs-82,4+ADs-26,74+ADs-
Ttho+ADs-1+ADs-26+ADs-84,89+ADs-26,65+ADs-
Ttho+ADs-2+ADs-2+ADs-62,86+ADs-26,33+ADs-
Ttho+ADs-2+ADs-6+ADs-75,73+ADs-26,26+ADs-
Ttho+ADs-2+ADs-10+ADs-77,94+ADs-25,99+ADs-
Ttho+ADs-2+ADs-14+ADs-77,29+ADs-25,88+ADs-
Ttho+ADs-2+ADs-18+ADs-62,22+ADs-25,99+ADs-
Ttho+ADs-2+ADs-22+ADs-73,27+ADs-26,16+ADs-
Ttho+ADs-3+ADs-2+ADs-96,96+ADs-26,32+ADs-
Ttho+ADs-3+ADs-6+ADs-104,28+ADs-27,37+ADs-
Ttho+ADs-3+ADs-10+ADs-116,04+ADs-26,55+ADs-
Ttho+ADs-3+ADs-14+ADs-144,1+ADs-25,27+ADs-
Ttho+ADs-3+ADs-18+ADs-143,99+ADs-25,7+ADs-
Ttho+ADs-3+ADs-22+ADs-162,51+ADs-25,9+ADs-
Ttho+ADs-3+ADs-26+ADs-104,02+ADs-26,65+ADs-
Sdhod+ADs-1+ADs-1+ADs-24,81+ADs-24,33+ADs-
Sdhod+ADs-1+ADs-3+ADs-26,75+ADs-24,51+ADs-
Sdhod+ADs-1+ADs-5+ADs-27,61+ADs-24,49+ADs-
Sdhod+ADs-1+ADs-7+ADs-27,25+ADs-24,74+ADs-
Sdhod+ADs-1+ADs-9+ADs-27,75+ADs-25,74+ADs-
Sdhod+ADs-1+ADs-11+ADs-27,82+ADs-26,62+ADs-
Sdhod+ADs-1+ADs-13+ADs-20,98+ADs-27,49+ADs-
Sdhod+ADs-1+ADs-15+ADs-25,09+ADs-28,83+ADs-
Sdhod+ADs-1+ADs-17+ADs-35,06+ADs-28,36+ADs-
Sdhod+ADs-1+ADs-19+ADs-34,2+ADs-27,99+ADs-
Sdhod+ADs-1+ADs-21+ADs-38,01+ADs-26,7+ADs-
Sdhod+ADs-1+ADs-23+ADs-33,71+ADs-27,28+ADs-
Sdhod+ADs-1+ADs-25+ADs-34,08+ADs-27,3+ADs-
Sdhod+ADs-1+ADs-27+ADs-33,1+ADs-27,56+ADs-
Sdhod+ADs-1+ADs-29+ADs-33,9+ADs-27,04+ADs-
Sdhod+ADs-1+ADs-31+ADs-30,8+ADs-27,05+ADs-
Sdhod+ADs-1+ADs-33+ADs-25,25+ADs-27,35+ADs-
Sdhod+ADs-1+ADs-35+ADs-23,77+ADs-+ADs-
Sdhod+ADs-1+ADs-37+ADs-23,13+ADs-+ADs-
Sdhod+ADs-1+ADs-39+ADs-19,7+ADs-27,76+ADs-
Sdhod+ADs-1+ADs-41+ADs-19,41+ADs-28,11+ADs-
Sdhod+ADs-1+ADs-43+ADs-16,53+ADs-28,22+ADs-
Sdhod+ADs-1+ADs-45+ADs-16,53+ADs-28,22+ADs-
Sdhod+ADs-1+ADs-47+ADs-17,42+ADs-28,14+ADs-
Sdhod+ADs-1+ADs-49+ADs-15,46+ADs-28,42+ADs-
Sdhod+ADs-1+ADs-51+ADs-15,18+ADs-28,5+ADs-
Sdhod+ADs-1+ADs-53+ADs-14,68+ADs-28,49+ADs-
Sdhod+ADs-2+ADs-1+ADs-53,87+ADs-25,2+ADs-
Sdhod+ADs-2+ADs-3+ADs-56,22+ADs-25,25+ADs-
Sdhod+ADs-2+ADs-5+ADs-56,07+ADs-25,33+ADs-
Sdhod+ADs-2+ADs-7+ADs-54,97+ADs-24,97+ADs-
Sdhod+ADs-2+ADs-9+ADs-38,4+ADs-24,72+ADs-
Sdhod+ADs-2+ADs-11+ADs-36,01+ADs-25,03+ADs-
Sdhod+ADs-2+ADs-13+ADs-36,04+ADs-26,4+ADs-
Sdhod+ADs-2+ADs-15+ADs-38+ADs-28,16+ADs-
Sdhod+ADs-2+ADs-17+ADs-31,07+ADs-28,15+ADs-
Sdhod+ADs-2+ADs-19+ADs-31,21+ADs-27,78+ADs-
Sdhod+ADs-2+ADs-21+ADs-39,4+ADs-26,95+ADs-
Sdhod+ADs-2+ADs-23+ADs-44,41+ADs-26,85+ADs-
Sdhod+ADs-2+ADs-25+ADs-40,16+ADs-27,02+ADs-
Sdhod+ADs-2+ADs-27+ADs-36,27+ADs-26,97+ADs-
Sdhod+ADs-2+ADs-29+ADs-36,13+ADs-26,66+ADs-
Sdhod+ADs-2+ADs-31+ADs-37,73+ADs-25,95+ADs-
Sdhod+ADs-2+ADs-33+ADs-32,82+ADs-26,91+ADs-
Sdhod+ADs-2+ADs-35+ADs-34,07+ADs-27,01+ADs-
Sdhod+ADs-2+ADs-37+ADs-35,35+ADs-27,5+ADs-
Sdhod+ADs-2+ADs-39+ADs-45,26+ADs-28,62+ADs-
Sdhod+ADs-3+ADs-1+ADs-30,44+ADs-28,32+ADs-
Sdhod+ADs-3+ADs-3+ADs-31,73+ADs-28,47+ADs-
Sdhod+ADs-3+ADs-5+ADs-29,32+ADs-28,05+ADs-
Sdhod+ADs-3+ADs-7+ADs-27,33+ADs-28,14+ADs-
Sdhod+ADs-3+ADs-9+ADs-20,67+ADs-27,1+ADs-
Sdhod+ADs-3+ADs-11+ADs-16,4+ADs-26,85+ADs-
Sdhod+ADs-3+ADs-13+ADs-15,14+ADs-27,07+ADs-
Sdhod+ADs-3+ADs-15+ADs-13,44+ADs-27,24+ADs-
Sdhod+ADs-3+ADs-17+ADs-12,89+ADs-26,95+ADs-
Sdhod+ADs-3+ADs-19+ADs-12,84+ADs-27,07+ADs-
Sdhod+ADs-3+ADs-21+ADs-12,81+ADs-27,27+ADs-
Sdhod+ADs-3+ADs-23+ADs-14,04+ADs-27,11+ADs-
Sdhod+ADs-3+ADs-25+ADs-15,43+ADs-27,02+ADs-
Sdhod+ADs-3+ADs-27+ADs-15,99+ADs-27,27+ADs-
Sdhod+ADs-3+ADs-29+ADs-16,97+ADs-27,43+ADs-
Sdhod+ADs-3+ADs-31+ADs-17,08+ADs-27,54+ADs-
Sdhod+ADs-3+ADs-33+ADs-17,48+ADs-28,07+ADs-
Sdhod+ADs-3+ADs-35+ADs-17,14+ADs-28,09+ADs-
Sdhod+ADs-3+ADs-37+ADs-16,9+ADs-28,09+ADs-
Sdhod+ADs-3+ADs-39+ADs-16,6+ADs-28,25+ADs-
Sdhod+ADs-3+ADs-41+ADs-16,68+ADs-28,2+ADs-
Sdhod+ADs-3+ADs-43+ADs-16,84+ADs-28,4+ADs-
Sdhod+ADs-3+ADs-45+ADs-16,4+ADs-28,23+ADs-
Sfhod+ADs-1+ADs-1+ADs-37,38+ADs-26,33+ADs-
Sfhod+ADs-1+ADs-5+ADs-32,48+ADs-25,77+ADs-
Sfhod+ADs-1+ADs-9+ADs-28,92+ADs-27,08+ADs-
Sfhod+ADs-1+ADs-13+ADs-30,1+ADs-26,1+ADs-
Sfhod+ADs-1+ADs-17+ADs-21,74+ADs-25,03+ADs-
Sfhod+ADs-1+ADs-21+ADs-19,16+ADs-26,46+ADs-
Sfhod+ADs-1+ADs-25+ADs-14,28+ADs-27,53+ADs-
Sfhod+ADs-1+ADs-29+ADs-14,36+ADs-28,1+ADs-
Sfhod+ADs-1+ADs-33+ADs-13,11+ADs-27,71+ADs-
Sfhod+ADs-1+ADs-37+ADs-13,11+ADs-27,36+ADs-
Sfhod+ADs-2+ADs-1+ADs-32,84+ADs-27,71+ADs-
Sfhod+ADs-2+ADs-5+ADs-27,74+ADs-28,33+ADs-
Sfhod+ADs-2+ADs-9+ADs-25,26+ADs-27,42+ADs-
Sfhod+ADs-2+ADs-13+ADs-21,1+ADs-26,97+ADs-
Sfhod+ADs-2+ADs-17+ADs-24,11+ADs-26,79+ADs-
Sfhod+ADs-2+ADs-21+ADs-25,91+ADs-26,49+ADs-
Sfhod+ADs-2+ADs-25+ADs-29,01+ADs-26,7+ADs-
Sfhod+ADs-2+ADs-29+ADs-32,56+ADs-26,18+ADs-
Sfhod+ADs-2+ADs-37+ADs-33,76+ADs-26,01+ADs-
Sfhod+ADs-3+ADs-1+ADs-25,98+ADs-28,32+ADs-
Sfhod+ADs-3+ADs-3+ADs-27,42+ADs-28,11+ADs-
Sfhod+ADs-3+ADs-5+ADs-28,91+ADs-28,23+ADs-
Sfhod+ADs-3+ADs-7+ADs-29,03+ADs-28,32+ADs-
Sfhod+ADs-3+ADs-9+ADs-29,87+ADs-27,93+ADs-
Sfhod+ADs-3+ADs-11+ADs-28,54+ADs-27,62+ADs-
Sfhod+ADs-3+ADs-13+ADs-22,96+ADs-27,28+ADs-
Sfhod+ADs-3+ADs-15+ADs-40,12+ADs-26,58+ADs-
Sfhod+ADs-3+ADs-17+ADs-38,29+ADs-26,54+ADs-
Sfhod+ADs-3+ADs-19+ADs-36,54+ADs-26,72+ADs-
Sfhod+ADs-3+ADs-21+ADs-35,23+ADs-26,88+ADs-
Sfhod+ADs-3+ADs-23+ADs-31,43+ADs-26,66+ADs-
Sfhod+ADs-3+ADs-25+ADs-27,83+ADs-26,55+ADs-
Sfhod+ADs-3+ADs-27+ADs-25,76+ADs-26,26+ADs-
Sfhod+ADs-3+ADs-29+ADs-25,79+ADs-26,25+ADs-
Sfhod+ADs-3+ADs-31+ADs-27,9+ADs-25,96+ADs-
Sfhod+ADs-3+ADs-33+ADs-26,98+ADs-25,81+ADs-
Sfhod+ADs-3+ADs-35+ADs-28,25+ADs-26,08+ADs-
Sfhod+ADs-3+ADs-37+ADs-29,46+ADs-25,76+ADs-
Sfhod+ADs-3+ADs-39+ADs-23,56+ADs-26,8+ADs-
Tthod+ADs-1+ADs-2+ADs-33,94+ADs-24,1+ADs-
Tthod+ADs-1+ADs-6+ADs-48,47+ADs-28,33+ADs-
Tthod+ADs-1+ADs-10+ADs-31,88+ADs-27,69+ADs-
Tthod+ADs-1+ADs-14+ADs-44,11+ADs-26,95+ADs-
Tthod+ADs-1+ADs-18+ADs-53,7+ADs-26,76+ADs-
Tthod+ADs-1+ADs-22+ADs-50,7+ADs-27,38+ADs-
Tthod+ADs-1+ADs-30+ADs-52,62+ADs-25,99+ADs-
Tthod+ADs-1+ADs-38+ADs-28,29+ADs-25,89+ADs-
Tthod+ADs-1+ADs-42+ADs-25,52+ADs-25,79+ADs-
Tthod+ADs-2+ADs-2+ADs-26,04+ADs-21,29+ADs-
Tthod+ADs-2+ADs-6+ADs-26,7+ADs-22,23+ADs-
Tthod+ADs-2+ADs-10+ADs-34,64+ADs-23,19+ADs-
Tthod+ADs-2+ADs-14+ADs-33,56+ADs-24,12+ADs-
Tthod+ADs-2+ADs-18+ADs-25,89+ADs-25,75+ADs-
Tthod+ADs-2+ADs-22+ADs-24,53+ADs-25,24+ADs-
Tthod+ADs-2+ADs-26+ADs-28,33+ADs-26,57+ADs-
Tthod+ADs-2+ADs-30+ADs-36,34+ADs-26,83+ADs-
Tthod+ADs-2+ADs-34+ADs-37,81+ADs-26,71+ADs-
Tthod+ADs-2+ADs-38+ADs-36,79+ADs-27,05+ADs-
Tthod+ADs-2+ADs-42+ADs-49,19+ADs-26,85+ADs-
Tthod+ADs-2+ADs-46+ADs-46,68+ADs-26,8+ADs-
Tthod+ADs-3+ADs-2+ADs-38,28+ADs-22,79+ADs-
Tthod+ADs-3+ADs-6+ADs-53,41+ADs-23,12+ADs-
Tthod+ADs-3+ADs-10+ADs-48,01+ADs-24,14+ADs-
Tthod+ADs-3+ADs-14+ADs-45,4+ADs-24,85+ADs-
Tthod+ADs-3+ADs-18+ADs-41,98+ADs-25,06+ADs-
Tthod+ADs-3+ADs-22+ADs-37,41+ADs-26,73+ADs-
Tthod+ADs-3+ADs-26+ADs-42,55+ADs-26,33+ADs-
Tthod+ADs-3+ADs-30+ADs-37,4+ADs-28,44+ADs-
Tthod+ADs-3+ADs-34+ADs-34,25+ADs-28,89+ADs-
Tthod+ADs-3+ADs-38+ADs-34,59+ADs-28,21+ADs-
Tthod+ADs-3+ADs-42+ADs-32,03+ADs-27,21+ADs-
Tthod+ADs-3+ADs-46+ADs-31,02+ADs-26,95+ADs-
